shared,SOG_ID,OG_ID,V.destructor,V.jacobsoni,T.mercedesae,M.occidentalis,I.scapularis,T.urticae,AncestralClade,GOTerms
6,AHZQ,AHZQ-0001,LOC111243199,LOC111270584,augustus-scaffold0000004402-processed-gene-0*8-mRNA-1,LOC100906500,IscW_ISCW004407,LOC107359790,ROOT,GO:0046324;GO:0043025;GO:0014802;GO:0050821;GO:0009967;GO:0051930;GO:0030176;GO:0045687;GO:0014069;GO:0007413;GO:0021553;GO:0033601;GO:0043005;GO:0005790;GO:0071782;GO:0030334;GO:0071787;GO:0021801;GO:0030315;GO:0065002;GO:0043209;GO:0005634;GO:0032403;GO:0043234;GO:0060317;GO:2000172;GO:0033603;GO:0007568;GO:0030517;GO:0070571;GO:0014823;GO:0048709
6,ABED,ABED-0009,LOC111243200,LOC111266866,augustus-scaffold0000023883-processed-gene-0*37-mRNA-1,LOC100904905,IscW_ISCW018963,LOC107370065,ROOT,GO:0005524;GO:0016817;GO:0005515
6,ABRH,ABRH-0003,LOC111243201,LOC111264851,genemark-scaffold0000008052-processed-gene-0*2-mRNA-1,LOC100904617,IscW_ISCW023657,LOC107371069,ROOT,GO:0046983
6,AJWD,AJWD-0001,LOC111243202,LOC111264853,genemark-scaffold0000003667-processed-gene-0*6-mRNA-1,LOC100904323,IscW_ISCW010409,LOC107361358,ROOT,GO:0003676
6,AIEL,AIEL-0001,LOC111243205,LOC111264857,maker-scaffold0000001675-augustus-gene-0*8-mRNA-1,LOC100904470,IscW_ISCW010408,LOC107360884,ROOT,GO:0005634;GO:0003684;GO:0006289
6,ACVP,ACVP-0001,LOC111243209,LOC111266227,maker-scaffold0000004040-augustus-gene-0*9-mRNA-1,LOC100898353,IscW_ISCW013161,LOC107368950,ROOT,GO:0005216;GO:0055085;GO:0016020;GO:0006811
6,ACPU,ACPU-0001,LOC111243214,LOC111270093,maker-scaffold0000000126-augustus-gene-0*6-mRNA-1,LOC100899887,IscW_ISCW003557,LOC107368127,ROOT,GO:0045010;GO:0003676;GO:0016192;GO:0003779
6,ABFS,ABFS-0006,LOC111243218,LOC111258923,maker-scaffold0000012484-augustus-gene-0*27-mRNA-1,LOC100900539,IscW_ISCW024111,LOC107371969,ROOT,GO:0050998;GO:0035060;GO:0005829;GO:0009792;GO:0002121;GO:0002102;GO:0030957;GO:0005524;GO:0031011;GO:0000281;GO:0031492;GO:0045121;GO:0005886;GO:0098974;GO:0040011;GO:0035148;GO:0072562;GO:0021762;GO:0035902;GO:0005865;GO:0019894;GO:0060041;GO:0005884;GO:0070527;GO:0007291;GO:0070062;GO:0006909;GO:0071257;GO:0014069;GO:0030863;GO:0035267;GO:0030866;GO:0098973;GO:0016319;GO:0000980;GO:0001725;GO:0001895;GO:0043044;GO:0097433;GO:0043209;GO:0005925;GO:0036464;GO:0000978;GO:0032091;GO:0007623;GO:1904030;GO:0030424;GO:0007111;GO:0007409;GO:0042802;GO:0009612;GO:0032507;GO:0019901
6,ADEV,ADEV-0001,LOC111243232,LOC111270409,maker-scaffold0000018410-augustus-gene-0*14-mRNA-1,LOC108864365,IscW_ISCW002174,LOC107360401,ROOT,GO:0005829;GO:0009893;GO:0003729;GO:0006402;GO:0010286;GO:0005515;GO:0000932;GO:0007165;GO:0009737;GO:0007053;GO:0035186;GO:0006417;GO:0000001;GO:0042493;GO:0003727;GO:0014070;GO:0005739;GO:0005844
6,ABCL,ABCL-0024,LOC111243233,LOC111265522,maker-scaffold0000016260-augustus-gene-0*41-mRNA-1,LOC100899131,IscW_ISCW020324,LOC107364244,ROOT,GO:0005524;GO:0004672;GO:0006468
6,AHVI,AHVI-0001,LOC111243243,LOC111269127,genemark-scaffold0000011636-processed-gene-0*16-mRNA-1,LOC100908269,IscW_ISCW016265,LOC107366434,ROOT,GO:0044433;GO:0098588;GO:0016021;GO:0005768;GO:0098791;GO:0016409;GO:0019707;GO:0005783;GO:0006605;GO:0043588;GO:0050789;GO:0005886;GO:0018230
6,ABGJ,ABGJ-0008,LOC111243245,LOC111265178,maker-scaffold0000026524-augustus-gene-0*51-mRNA-1,LOC100908925,IscW_ISCW021433,LOC107359641,ROOT,GO:0080019
6,ABJO,ABJO-0004,LOC111243246,LOC111270076,maker-scaffold0000026524-augustus-gene-0*50-mRNA-1,LOC100902169,IscW_ISCW017527,LOC107362317,ROOT,GO:0006470;GO:0043169;GO:0004722
6,ABCI,ABCI-0001,LOC111243251,LOC111265394,maker-scaffold0000031945-augustus-gene-0*37-mRNA-1,LOC100897680,IscW_ISCW000295,LOC107359049,ROOT,GO:0004715;GO:0005524;GO:0006468;GO:0005515
6,AFIT,AFIT-0001,LOC111243253,LOC111270209,augustus-scaffold0000010358-processed-gene-0*39-mRNA-1,LOC100908918,IscW_ISCW011681,LOC107371473,ROOT,GO:0000795;GO:0071922;GO:0009636;GO:0048146;GO:0000278;GO:0035562;GO:0060623;GO:0008156;GO:0000785;GO:0051704;GO:0005737;GO:0045132;GO:0008278;GO:0005515;GO:0045875
6,AHQE,AHQE-0001,LOC111243255,LOC111270211,maker-scaffold0000010358-augustus-gene-0*98-mRNA-1,LOC100905327,IscW_ISCW020052,LOC107368320,ROOT,GO:1902531;GO:0044237;GO:0016020;GO:0005488;GO:0071704;GO:0009968;GO:0005764
6,AHQF,AHQF-0001,LOC111243257,LOC111270213,maker-scaffold0000010358-augustus-gene-0*99-mRNA-1,LOC100905473,IscW_ISCW011752,LOC107367292,ROOT,GO:0003735;GO:0015934;GO:0006412
6,ABTK,ABTK-0001,LOC111243259,LOC111269135,maker-scaffold0000000110-augustus-gene-0*11-mRNA-1,LOC100904218,IscW_ISCW004376,LOC107367563,ROOT,NA
6,ABGS,ABGS-0006,LOC111243263,LOC111268268,maker-scaffold0000005882-augustus-gene-0*22-mRNA-1,LOC100908042,IscW_ISCW012212,LOC107362420,ROOT,GO:0018242;GO:0032504;GO:0002378;GO:0016266;GO:0016021;GO:0030145;GO:0031985;GO:0030246;GO:0005796;GO:0018243;GO:0070062;GO:0048471;GO:0004653;GO:0009312;GO:0000139;GO:0005789
6,ABCU,ABCU-0002,LOC111243265,LOC111272006,maker-scaffold0000015735-augustus-gene-0*45-mRNA-1,LOC100902543,IscW_ISCW001446,LOC107371187,ROOT,GO:0003824;GO:0008152
6,ADEL,ADEL-0001,LOC111243266,LOC111271975,maker-scaffold0000006873-augustus-gene-0*22-mRNA-1,LOC100901536,IscW_ISCW022216,LOC107368612,ROOT,GO:0016021
6,ABDZ,ABDZ-0008,LOC111243269,LOC111266886,maker-scaffold0000004894-augustus-gene-0*64-mRNA-1,LOC100904034,IscW_ISCW024405,LOC107359528,ROOT,GO:0016787
6,ADIN,ADIN-0001,LOC111243273,LOC111267335,maker-scaffold0000008030-augustus-gene-0*29-mRNA-1,LOC100899974,IscW_ISCW020568,LOC107367265,ROOT,GO:0007165
6,ACSQ,ACSQ-0001,LOC111243277,LOC111264902,maker-scaffold0000010369-augustus-gene-0*9-mRNA-1,LOC100897939,IscW_ISCW000324,LOC107371233,ROOT,GO:0005515
6,AHZJ,AHZJ-0001,LOC111243278,LOC111267337,maker-scaffold0000008030-augustus-gene-0*28-mRNA-1,LOC100901730,IscW_ISCW006574,LOC107365102,ROOT,GO:0019867
6,AGLU,AGLU-0001,LOC111243281,LOC111265943,maker-scaffold0000028136-augustus-gene-0*26-mRNA-1,LOC100899644,IscW_ISCW002601,LOC107361243,ROOT,GO:0016192;GO:0006886;GO:0005515
6,AHID,AHID-0001,LOC111243282,LOC111265944,maker-scaffold0000009596-augustus-gene-0*15-mRNA-1,LOC100907023,IscW_ISCW010680,LOC107359154,ROOT,GO:0016757
6,ACKH,ACKH-0001,LOC111243284,LOC111265945,maker-scaffold0000009596-augustus-gene-0*16-mRNA-1,LOC100899786,IscW_ISCW019640,LOC107371706,ROOT,GO:2001256;GO:0030176
6,ABVM,ABVM-0001,LOC111243285,LOC111265946,maker-scaffold0000018028-augustus-gene-0*15-mRNA-1,LOC100906735,IscW_ISCW020680,LOC107372289,ROOT,GO:0003796
6,AIBD,AIBD-0001,LOC111243288,LOC111264981,augustus-scaffold0000008252-processed-gene-0*47-mRNA-1,LOC100898897,IscW_ISCW010335,LOC107365501,ROOT,GO:0005634;GO:0000077
6,ABCJ,ABCJ-0009,LOC111243289,LOC111264982,maker-scaffold0000010545-augustus-gene-0*27-mRNA-1,LOC100901637,IscW_ISCW009700,LOC107363731,ROOT,GO:0003924;GO:0005525
6,AECF,AECF-0001,LOC111243290,LOC111263893,genemark-scaffold0000002677-processed-gene-0*4-mRNA-1,LOC100909364,IscW_ISCW020557,LOC107367227,ROOT,GO:0005515
6,ABSP,ABSP-0002,LOC111243309,LOC111265355,maker-scaffold0000011918-augustus-gene-0*44-mRNA-1,LOC100899692,IscW_ISCW016765,LOC107364696,ROOT,GO:0007156;GO:0005886;GO:0005509
6,ABFG,ABFG-0005,LOC111243312,LOC111270748,genemark-scaffold0000008341-processed-gene-0*4-mRNA-1,LOC100907294,IscW_ISCW010075,LOC107363340,ROOT,GO:0005921
6,ABMF,ABMF-0002,LOC111243318,LOC111261636,maker-scaffold0000009155-augustus-gene-0*32-mRNA-1,LOC100902588,IscW_ISCW009695,LOC107361505,ROOT,GO:0048839
6,ABTC,ABTC-0002,LOC111243319,LOC111261638,augustus-scaffold0000009155-processed-gene-0*11-mRNA-1,LOC108864120,IscW_ISCW021251,LOC107368672,ROOT,GO:0008081;GO:0006629
6,ABCE,ABCE-0007,LOC111243321,LOC111260960,augustus-scaffold0000010068-processed-gene-0*8-mRNA-1,LOC100909142,IscW_ISCW007225,LOC107363314,ROOT,GO:0055114;GO:0005506;GO:0020037;GO:0016705
6,AEUP,AEUP-0002,LOC111243324,LOC111260963,maker-scaffold0000010068-augustus-gene-0*22-mRNA-1,LOC100903679,IscW_ISCW007338,LOC107371195,ROOT,GO:0030433;GO:0005783;GO:0031625
6,ADJW,ADJW-0001,LOC111243326,LOC111260969,maker-scaffold0000005529-exonerate_protein2genome-gene-0*3-mRNA-1,LOC100902434,IscW_ISCW017082,LOC107372187,ROOT,NA
6,ACWU,ACWU-0001,LOC111243332,LOC111263562,augustus-scaffold0000004762-processed-gene-0*43-mRNA-1,LOC100898659,IscW_ISCW014095,LOC107370919,ROOT,GO:0009723;GO:0032541;GO:0009751;GO:0043069;GO:0042802;GO:0016020;GO:0005881;GO:0032366;GO:0042742;GO:0032934;GO:0044233;GO:0005739;GO:0071561
6,ADZT,ADZT-0001,LOC111243333,LOC111261142,maker-scaffold0000002975-augustus-gene-0*31-mRNA-1,LOC100898683,IscW_ISCW003325,LOC107366149,ROOT,GO:0008442;GO:0055114;GO:0004616;GO:0051287
6,ADEI,ADEI-0002,LOC111243343,LOC111258857,augustus-scaffold0000001871-processed-gene-0*16-mRNA-1,LOC100899183,IscW_ISCW012664,LOC107360001,ROOT,GO:0009058;GO:0030170;GO:0003824
6,ASFX,ASFX-0001,LOC111243345,LOC111258859,genemark-scaffold0000013140-processed-gene-0*13-mRNA-1,LOC100905970,IscW_ISCW007279,LOC107364552,ROOT,GO:0006457
6,AEUO,AEUO-0001,LOC111243353,LOC111262007,maker-scaffold0000002785-augustus-gene-0*11-mRNA-1,LOC100908710,IscW_ISCW014925,LOC107371050,ROOT,GO:0007264;GO:0043547;GO:0005096;GO:0017034;GO:0042127
6,AHWG,AHWG-0001,LOC111243354,LOC111264247,maker-scaffold0000003583-augustus-gene-0*14-mRNA-1,LOC100902214,IscW_ISCW018204,LOC107362323,ROOT,GO:0048487;GO:0007023;GO:0005096;GO:0007021
6,AKCG,AKCG-0001,LOC111243355,LOC111264249,augustus-scaffold0000003583-processed-gene-0*8-mRNA-1,LOC100902067,IscW_ISCW004810,LOC107367542,ROOT,GO:0019752;GO:0030170;GO:0016831
6,ADJL,ADJL-0001,LOC111243357,LOC111262011,maker-scaffold0000006331-augustus-gene-0*65-mRNA-1,LOC100907732,IscW_ISCW008643,LOC107371164,ROOT,GO:0007015;GO:0007155;GO:0005515
6,AEUQ,AEUQ-0001,LOC111243358,LOC111260797,maker-scaffold0000013959-augustus-gene-0*62-mRNA-1,LOC100903536,IscW_ISCW001753,LOC107359557,ROOT,GO:0005524;GO:0006468;GO:0004674
6,AFNJ,AFNJ-0001,LOC111243359,LOC111264251,maker-scaffold0000004249-augustus-gene-0*9-mRNA-1,LOC100902499,IscW_ISCW020012,LOC107367559,ROOT,GO:0003896;GO:0006269
6,ABIW,ABIW-0002,LOC111243360,LOC111260798,maker-scaffold0000013959-augustus-gene-0*64-mRNA-1,LOC100909332,IscW_ISCW010334,LOC107365915,ROOT,GO:0005267;GO:0071805;GO:0016020
6,AEUM,AEUM-0001,LOC111243367,LOC111262013,maker-scaffold0000006331-augustus-gene-0*66-mRNA-1,LOC100902671,IscW_ISCW004474,LOC107361201,ROOT,GO:0031305;GO:0045039;GO:0005744;GO:0015450;GO:0042719;GO:0005515
6,AGFD,AGFD-0001,LOC111243368,LOC111270698,genemark-scaffold0000013959-processed-gene-0*13-mRNA-1,LOC100899866,IscW_ISCW005712,LOC107360237,ROOT,GO:0016020;GO:0005783;GO:0005794
6,ABPV,ABPV-0004,LOC111243374,LOC111260129,maker-scaffold0000001618-augustus-gene-0*17-mRNA-1,LOC100906766,IscW_ISCW023944,LOC107366771,ROOT,GO:0005515
6,AGKC,AGKC-0001,LOC111243375,LOC111260130,maker-scaffold0000002712-augustus-gene-0*5-mRNA-1,LOC100898237,IscW_ISCW003845,LOC107359692,ROOT,NA
6,ABZP,ABZP-0002,LOC111243377,LOC111262848,augustus-scaffold0000024791-processed-gene-0*9-mRNA-1,LOC100900876,IscW_ISCW018006,LOC107360483,ROOT,GO:0000350;GO:0005515
6,ABCJ,ABCJ-0006,LOC111243381,LOC111273945,maker-scaffold0000003345-augustus-gene-0*40-mRNA-1,LOC100900592,IscW_ISCW003929,LOC107366664,ROOT,GO:0003924;GO:0005525
6,ABCJ,ABCJ-0027,LOC111243382,LOC111271023,maker-scaffold0000003345-augustus-gene-0*38-mRNA-1,LOC100900451,IscW_ISCW020674,LOC107362815,ROOT,GO:0003924;GO:0005525
6,AFNB,AFNB-0001,LOC111243383,LOC111263523,maker-scaffold0000000796-augustus-gene-0*46-mRNA-1,LOC100908311,IscW_ISCW020593,LOC107366657,ROOT,GO:0045239;GO:0006099;GO:0004333;GO:0006106
6,AHVT,AHVT-0001,LOC111243384,LOC111263524,maker-scaffold0000000796-augustus-gene-0*43-mRNA-1,LOC100898070,IscW_ISCW017652,LOC107359832,ROOT,GO:0005739
6,AILY,AILY-0001,LOC111243385,LOC111263525,augustus-scaffold0000009247-processed-gene-0*4-mRNA-1,LOC100898362,IscW_ISCW020591,LOC107367735,ROOT,GO:0019915
6,AFTU,AFTU-0001,LOC111243386,LOC111263526,maker-scaffold0000000796-augustus-gene-0*44-mRNA-1,LOC100899712,IscW_ISCW006068,LOC107370032,ROOT,GO:0005840;GO:0003735;GO:0006412
6,ABZI,ABZI-0002,LOC111243391,LOC111273721,genemark-scaffold0000025655-processed-gene-0*7-mRNA-1,LOC100900881,IscW_ISCW014927,LOC107361649,ROOT,GO:2001242;GO:0010628;GO:1905373;GO:0030173;GO:2001237;GO:0000138;GO:0005887;GO:0033188;GO:0047493;GO:0071222;GO:0071356;GO:0006686;GO:0002950;GO:0016043;GO:0006954;GO:0005634;GO:0046513;GO:0005789
6,ABCS,ABCS-0008,LOC111243395,LOC111259615,maker-scaffold0000001948-augustus-gene-0*19-mRNA-1,LOC100901919,IscW_ISCW019254,LOC107361387,ROOT,GO:0030054;GO:0048513;GO:0044425;GO:0008038;GO:0048812;GO:0050794;GO:0007610;GO:0045202;GO:0007154;GO:0061564;GO:0005515;GO:0098609;GO:0002376;GO:0023052;GO:0050896;GO:0005886;GO:0048518;GO:0043005;GO:0043226
6,ABFN,ABFN-0005,LOC111243401,LOC111272246,genemark-scaffold0000004078-processed-gene-0*1-mRNA-1,LOC100902084,IscW_ISCW022161,LOC107359642,ROOT,GO:0005509
6,ABHF,ABHF-0004,LOC111243404,LOC111273833,maker-scaffold0000004599-augustus-gene-0*44-mRNA-1,LOC100907724,IscW_ISCW011749,LOC107362889,ROOT,GO:0007264;GO:0003924;GO:0005622;GO:0005525
6,AHYS,AHYS-0001,LOC111243405,LOC111263905,maker-scaffold0000024657-augustus-gene-0*60-mRNA-1,LOC100909164,IscW_ISCW021583,LOC107364904,ROOT,GO:0005793;GO:0030173;GO:0006888;GO:0030134;GO:0005789;GO:0036498;GO:0015031;GO:0005515
6,ACLD,ACLD-0001,LOC111243406,LOC111264191,maker-scaffold0000011051-augustus-gene-0*30-mRNA-1,LOC100907465,IscW_ISCW018619,LOC107368512,ROOT,GO:0008270
6,AGOM,AGOM-0001,LOC111243408,LOC111264128,maker-scaffold0000002183-augustus-gene-0*8-mRNA-1,LOC100903738,IscW_ISCW005144,LOC107362635,ROOT,GO:0005741;GO:0006626
6,ADIU,ADIU-0001,LOC111243412,LOC111264852,maker-scaffold0000005480-augustus-gene-0*4-mRNA-1,LOC100905692,IscW_ISCW000059,LOC107362595,ROOT,GO:0005524
6,AFQS,AFQS-0001,LOC111243414,LOC111264858,maker-scaffold0000003667-augustus-gene-0*25-mRNA-1,LOC100904184,IscW_ISCW016901,LOC107361920,ROOT,NA
6,AFQT,AFQT-0001,LOC111243416,LOC111264856,maker-scaffold0000003667-augustus-gene-0*26-mRNA-1,LOC100908131,IscW_ISCW000544,LOC107364214,ROOT,GO:0016021;GO:0043085;GO:0016485
6,ADOY,ADOY-0002,LOC111243417,LOC111264666,maker-scaffold0000017954-augustus-gene-0*68-mRNA-1,LOC100905344,IscW_ISCW001767,LOC107363072,ROOT,GO:0000123;GO:0016573;GO:0005515;GO:0016301
6,AIKN,AIKN-0001,LOC111243419,LOC111264672,maker-scaffold0000017954-augustus-gene-0*71-mRNA-1,LOC100907285,IscW_ISCW004924,LOC107371536,ROOT,GO:0010628;GO:0005829;GO:1903772;GO:0006605;GO:0031902;GO:0045732;GO:0048471;GO:0016247;GO:0005886;GO:0000814;GO:0005667;GO:0042803;GO:0070062;GO:0047485;GO:0016236;GO:0043328;GO:1903543;GO:0036258;GO:0008134;GO:0032456;GO:0006357;GO:0016604;GO:0045022;GO:0033620;GO:0043405;GO:0055037;GO:0035974;GO:0010797;GO:0061635;GO:0042221;GO:0008022
6,AETV,AETV-0001,LOC111243420,LOC111260722,maker-scaffold0000021567-augustus-gene-0*24-mRNA-1,LOC108863656,IscW_ISCW006011,LOC107371185,ROOT,GO:0035023;GO:0005089;GO:0046982
6,AERZ,AERZ-0001,LOC111243422,LOC111260713,maker-scaffold0000007176-augustus-gene-0*29-mRNA-1,LOC100902556,IscW_ISCW013303,LOC107372260,ROOT,GO:0018242;GO:0006664;GO:0048339;GO:0048318;GO:0033577;GO:2000035;GO:0035251;GO:0042052;GO:0035252;GO:0001756;GO:0045746;GO:0007030;GO:0045747;GO:0070062;GO:0072358;GO:0060537;GO:0010470;GO:0005788;GO:0140096;GO:0005515
6,ADXT,ADXT-0001,LOC111243424,LOC111260152,maker-scaffold0000001544-augustus-gene-0*17-mRNA-1,LOC100901669,IscW_ISCW012762,LOC107365952,ROOT,GO:0009416;GO:0001658;GO:0042127;GO:0005737;GO:0051049;GO:0072719;GO:0051128;GO:1903047;GO:0048512;GO:0000790;GO:0046983;GO:0000280;GO:2000781;GO:0006260;GO:1904976;GO:0007062;GO:0044770;GO:0051321;GO:0042753;GO:0043234;GO:0010564;GO:0051239;GO:0045892;GO:0072711
6,ABKR,ABKR-0002,LOC111243426,LOC111260131,maker-scaffold0000027883-augustus-gene-0*38-mRNA-1,LOC100902106,IscW_ISCW006224,LOC107361384,ROOT,NA
6,AEYU,AEYU-0001,LOC111243427,LOC111260132,genemark-scaffold0000027883-processed-gene-0*12-mRNA-1,LOC100899256,IscW_ISCW016470,LOC107368789,ROOT,GO:0003777;GO:0005868;GO:0007018
6,ABEJ,ABEJ-0012,LOC111243430,LOC111260134,maker-scaffold0000027883-exonerate_est2genome-gene-0*0-mRNA-1,LOC100901954,IscW_ISCW019120,LOC107360384,ROOT,GO:0055085
6,ADBE,ADBE-0001,LOC111243433,LOC111262520,maker-scaffold0000004228-augustus-gene-0*26-mRNA-1,LOC100900206,IscW_ISCW013741,LOC107366361,ROOT,GO:0007156;GO:0005886;GO:0005509
6,ASIB,ASIB-0001,LOC111243438,LOC111260755,maker-scaffold0000014124-exonerate_protein2genome-gene-0*1-mRNA-1,LOC100908324,IscW_ISCW001542,LOC107365809,ROOT,GO:0003676;GO:0006355
6,ABLZ,ABLZ-0002,LOC111243439,LOC111266999,augustus-scaffold0000015540-processed-gene-0*5-mRNA-1,LOC100897225,IscW_ISCW021009,LOC107368151,ROOT,GO:0005096;GO:0005515
6,ABWJ,ABWJ-0001,LOC111243441,LOC111267000,maker-scaffold0000002511-augustus-gene-0*26-mRNA-1,LOC100898271,IscW_ISCW016937,LOC107363640,ROOT,GO:0004075;GO:0005524;GO:0046872
6,AHZX,AHZX-0001,LOC111243443,LOC111266471,maker-scaffold0000008764-augustus-gene-0*38-mRNA-1,LOC100900261,IscW_ISCW023433,LOC107368549,ROOT,GO:0070897;GO:0017025;GO:0006355
6,ABLN,ABLN-0003,LOC111243444,LOC111266474,maker-scaffold0000001056-augustus-gene-0*22-mRNA-1,LOC100900403,IscW_ISCW021213,LOC107372291,ROOT,GO:0006413;GO:0003743;GO:0005737
6,AGJB,AGJB-0001,LOC111243445,LOC111268514,maker-scaffold0000009741-augustus-gene-0*48-mRNA-1,LOC100897261,IscW_ISCW008360,LOC107366928,ROOT,GO:0005515;GO:0003723
6,ABCJ,ABCJ-0002,LOC111243446,LOC111260867,maker-scaffold0000000113-augustus-gene-0*28-mRNA-1,LOC100900274,IscW_ISCW002107,LOC107365615,ROOT,GO:0003924;GO:0005525
6,ACNQ,ACNQ-0001,LOC111243447,LOC111272166,maker-scaffold0000002773-augustus-gene-0*22-mRNA-1,LOC100906702,IscW_ISCW000012,LOC107371268,ROOT,GO:0005509;GO:0005515
6,AGRH,AGRH-0001,LOC111243452,LOC111269369,maker-scaffold0000013533-augustus-gene-0*14-mRNA-1,LOC100908868,IscW_ISCW023239,LOC107362410,ROOT,GO:0016021;GO:0008271;GO:0008272;GO:0055085
6,ACBV,ACBV-0002,LOC111243454,LOC111268403,maker-scaffold0000031682-augustus-gene-0*25-mRNA-1,LOC100907091,IscW_ISCW018440,LOC107363628,ROOT,GO:0005515
6,AFDW,AFDW-0001,LOC111243455,LOC111269370,maker-scaffold0000004941-augustus-gene-0*35-mRNA-1,LOC100903498,IscW_ISCW000017,LOC107366734,ROOT,NA
6,AHJB,AHJB-0001,LOC111243456,LOC111269372,maker-scaffold0000004941-augustus-gene-0*36-mRNA-1,LOC100903355,IscW_ISCW018202,LOC107367705,ROOT,GO:0005515;GO:0030425
6,AFDV,AFDV-0001,LOC111243457,LOC111269375,maker-scaffold0000004941-augustus-gene-0*34-mRNA-1,LOC100909009,IscW_ISCW008069,LOC107369532,ROOT,GO:0005840;GO:0003735;GO:0006412
6,ACGP,ACGP-0002,LOC111243458,LOC111260541,maker-scaffold0000001376-augustus-gene-0*58-mRNA-1,LOC100897782,IscW_ISCW011108,LOC107370372,ROOT,GO:0030131;GO:0016192;GO:0006886;GO:0030276
6,ABQH,ABQH-0003,LOC111243459,LOC111260543,maker-scaffold0000001376-augustus-gene-0*57-mRNA-1,LOC100897405,IscW_ISCW015429,LOC107369851,ROOT,GO:0015267;GO:0055085;GO:0016020
6,ABDG,ABDG-0009,LOC111243461,LOC111260157,genemark-scaffold0000003185-processed-gene-0*4-mRNA-1,LOC100905226,IscW_ISCW014331,LOC107363877,ROOT,GO:0003777;GO:0005524;GO:0007018;GO:0008017
6,ADIV,ADIV-0001,LOC111243463,LOC111258865,maker-scaffold0000000609-augustus-gene-0*5-mRNA-1,LOC100901196,IscW_ISCW017809,LOC107359819,ROOT,GO:0003779;GO:0017048;GO:0030036
6,AHFX,AHFX-0001,LOC111243464,LOC111258866,maker-scaffold0000013082-augustus-gene-0*39-mRNA-1,LOC100900247,IscW_ISCW012634,LOC107367892,ROOT,GO:0003735;GO:0015935;GO:0006412
6,AHYL,AHYL-0001,LOC111243468,LOC111268745,maker-scaffold0000023197-augustus-gene-0*27-mRNA-1,LOC100904466,IscW_ISCW005363,LOC107369689,ROOT,GO:0006970;GO:0005789;GO:0004377;GO:0009737;GO:0006487;GO:0006490;GO:0009832;GO:0005515
6,AHYK,AHYK-0001,LOC111243469,LOC111268746,maker-scaffold0000023197-augustus-gene-0*28-mRNA-1,LOC100904320,IscW_ISCW017590,LOC107368557,ROOT,GO:0061630
6,ADXV,ADXV-0001,LOC111243471,LOC111265076,maker-scaffold0000006553-augustus-gene-0*20-mRNA-1,LOC100904712,IscW_ISCW012825,LOC107364565,ROOT,GO:0005515
6,AHBC,AHBC-0001,LOC111243474,LOC111273709,maker-scaffold0000007210-augustus-gene-0*18-mRNA-1,LOC100908679,IscW_ISCW016148,LOC107367699,ROOT,GO:0003735;GO:0015935;GO:0003723;GO:0006412
6,ABHX,ABHX-0006,LOC111243482,LOC111267326,augustus-scaffold0000023490-processed-gene-0*5-mRNA-1,LOC100899235,IscW_ISCW022928,LOC107369536,ROOT,GO:0006468;GO:0005524;GO:0004672;GO:0005515
6,AJNK,AJNK-0001,LOC111243487,LOC111271280,augustus-scaffold0000007611-processed-gene-0*32-mRNA-1,LOC100903464,IscW_ISCW014524,LOC107371772,ROOT,GO:0016746;GO:0008152
6,AGTI,AGTI-0001,LOC111243488,LOC111271282,maker-scaffold0000007611-augustus-gene-0*42-mRNA-1,LOC100903319,IscW_ISCW009151,LOC107369068,ROOT,GO:0009982;GO:0003723;GO:0001522
6,ADHM,ADHM-0002,LOC111243492,LOC111266991,genemark-scaffold0000003693-processed-gene-0*8-mRNA-1,LOC100904806,IscW_ISCW005319,LOC107360217,ROOT,GO:0003723;GO:0006355
6,AGUB,AGUB-0001,LOC111243493,LOC111268519,genemark-scaffold0000001279-processed-gene-0*12-mRNA-1,LOC100899678,IscW_ISCW015614,LOC107366402,ROOT,GO:0003676;GO:0006397;GO:0046872
6,ACZO,ACZO-0001,LOC111243494,LOC111260828,maker-scaffold0000001920-augustus-gene-0*59-mRNA-1,LOC108864983,IscW_ISCW017821,LOC107365324,ROOT,GO:0006355;GO:0003700;GO:0003677;GO:0005515
6,ABFW,ABFW-0002,LOC111243495,LOC111271780,maker-scaffold0000001920-augustus-gene-0*55-mRNA-1,LOC100899964,IscW_ISCW010271,LOC107359190,ROOT,GO:0016491
6,ABCE,ABCE-0017,LOC111243496,LOC111260837,maker-scaffold0000010339-augustus-gene-0*68-mRNA-1,LOC100908678,IscW_ISCW016385,LOC107370208,ROOT,GO:0055114;GO:0005506;GO:0020037;GO:0016705
6,AGRW,AGRW-0001,LOC111243497,LOC111260826,maker-scaffold0000001920-augustus-gene-0*56-mRNA-1,LOC100901189,IscW_ISCW006947,LOC107360572,ROOT,GO:0005744;GO:0015031
6,AGTK,AGTK-0001,LOC111243498,LOC111260831,maker-scaffold0000001920-augustus-gene-0*58-mRNA-1,LOC100908251,IscW_ISCW012704,LOC107364737,ROOT,GO:0016021;GO:0005783
6,AGTL,AGTL-0001,LOC111243499,LOC111260827,genemark-scaffold0000001920-processed-gene-0*20-mRNA-1,LOC100908489,IscW_ISCW004475,LOC107364742,ROOT,GO:0006605;GO:0005742
6,ABLC,ABLC-0001,LOC111243510,LOC111264766,maker-scaffold0000003412-augustus-gene-0*24-mRNA-1,LOC100908078,IscW_ISCW005543,LOC107367669,ROOT,GO:0003676
